국가,차량 모델,연도,월,판매량
아시아-기타,Mighty (QTv),2023,4월,29
아시아-기타,Mighty (QTv),2023,5월,29
아시아-기타,Mighty (QTv),2023,6월,29
아시아-기타,Mighty (QTv),2023,7월,29
아시아-기타,Mighty (QTv),2023,8월,29
아시아-기타,Mighty (QTv),2023,9월,29
아시아-기타,Mighty (QTv),2024,10월,61
아시아-기타,Mighty (QTv),2024,11월,29
아시아-기타,Mighty (QTv),2024,12월,29
아시아-기타,Mighty (QTv),2024,1월,30
아시아-기타,Mighty (QTv),2024,2월,30
아시아-기타,Mighty (QTv),2024,3월,29
아시아-기타,Mighty (QTv),2024,4월,29
아시아-기타,Mighty (QTv),2024,5월,30
아시아-기타,Mighty (QTv),2024,6월,60
아시아-기타,Mighty (QTv),2024,7월,29
아시아-기타,Mighty (QTv),2024,8월,90
아시아-기타,Mighty (QTv),2024,9월,29
아시아-기타,Mighty (VTv),2023,10월,85
아시아-기타,Mighty (VTv),2023,11월,32
아시아-기타,Mighty (VTv),2023,12월,150
아시아-기타,Mighty (VTv),2023,1월,240
아시아-기타,Mighty (VTv),2023,2월,300
아시아-기타,Mighty (VTv),2023,3월,120
아시아-기타,Mighty (VTv),2023,4월,12
아시아-기타,Mighty (VTv),2023,5월,150
아시아-기타,Mighty (VTv),2023,6월,149
아시아-기타,Mighty (VTv),2023,7월,88
아시아-기타,Mighty (VTv),2023,8월,118
아시아-기타,Mighty (VTv),2023,9월,247
아시아-기타,Mighty (VTv),2024,10월,228
아시아-기타,Mighty (VTv),2024,11월,12
아시아-기타,Mighty (VTv),2024,12월,66
아시아-기타,Mighty (VTv),2024,1월,180
아시아-기타,Mighty (VTv),2024,2월,12
아시아-기타,Mighty (VTv),2024,3월,168
아시아-기타,Mighty (VTv),2024,4월,266
아시아-기타,Mighty (VTv),2024,5월,154
아시아-기타,Mighty (VTv),2024,6월,240
아시아-기타,Mighty (VTv),2024,7월,153
아시아-기타,Mighty (VTv),2024,8월,156
아시아-기타,Mighty (VTv),2024,9월,278
아시아-기타,Mighty (VTv),2025,10월,12
아시아-기타,Mighty (VTv),2025,11월,12
아시아-기타,Mighty (VTv),2025,12월,12
아시아-기타,Mighty (VTv),2025,1월,120
아시아-기타,Mighty (VTv),2025,2월,12
아시아-기타,Mighty (VTv),2025,3월,12
아시아-기타,Mighty (VTv),2025,4월,12
아시아-기타,Mighty (VTv),2025,5월,12
아시아-기타,Mighty (VTv),2025,6월,12
아시아-기타,Mighty (VTv),2025,7월,12
아시아-기타,Mighty (VTv),2025,8월,12
아시아-기타,Mighty (VTv),2025,9월,12
아시아-기타,Palisade (LX2v),2023,10월,147
아시아-기타,Palisade (LX2v),2023,11월,139
아시아-기타,Palisade (LX2v),2023,12월,245
아시아-기타,Palisade (LX2v),2023,1월,30
아시아-기타,Palisade (LX2v),2023,2월,30
아시아-기타,Palisade (LX2v),2023,3월,30
아시아-기타,Palisade (LX2v),2023,4월,30
아시아-기타,Palisade (LX2v),2023,5월,30
아시아-기타,Palisade (LX2v),2023,6월,30
아시아-기타,Palisade (LX2v),2023,7월,30
아시아-기타,Palisade (LX2v),2023,8월,30
아시아-기타,Palisade (LX2v),2023,9월,30
아시아-기타,Palisade (LX2v),2024,10월,284
아시아-기타,Palisade (LX2v),2024,11월,76
아시아-기타,Palisade (LX2v),2024,12월,74
아시아-기타,Palisade (LX2v),2024,1월,186
아시아-기타,Palisade (LX2v),2024,2월,208
아시아-기타,Palisade (LX2v),2024,3월,96
아시아-기타,Palisade (LX2v),2024,4월,120
아시아-기타,Palisade (LX2v),2024,5월,270
아시아-기타,Palisade (LX2v),2024,6월,93
아시아-기타,Palisade (LX2v),2024,7월,91
아시아-기타,Palisade (LX2v),2024,8월,51
아시아-기타,Palisade (LX2v),2024,9월,150
아시아-기타,Palisade (LX2v),2025,10월,30
아시아-기타,Palisade (LX2v),2025,11월,30
아시아-기타,Palisade (LX2v),2025,12월,30
아시아-기타,Palisade (LX2v),2025,1월,88
아시아-기타,Palisade (LX2v),2025,2월,30
아시아-기타,Palisade (LX2v),2025,3월,30
아시아-기타,Palisade (LX2v),2025,4월,30
아시아-기타,Palisade (LX2v),2025,5월,30
아시아-기타,Palisade (LX2v),2025,6월,30
아시아-기타,Palisade (LX2v),2025,7월,30
아시아-기타,Palisade (LX2v),2025,8월,30
아시아-기타,Palisade (LX2v),2025,9월,30
아시아-기타,Porter (HRv),2023,10월,264
아시아-기타,Porter (HRv),2023,11월,186
아시아-기타,Porter (HRv),2023,12월,60
아시아-기타,Porter (HRv),2023,1월,360
아시아-기타,Porter (HRv),2023,2월,90
아시아-기타,Porter (HRv),2023,3월,450
아시아-기타,Porter (HRv),2023,4월,346
아시아-기타,Porter (HRv),2023,5월,208
아시아-기타,Porter (HRv),2023,6월,191
아시아-기타,Porter (HRv),2023,7월,406
아시아-기타,Porter (HRv),2023,8월,213
아시아-기타,Porter (HRv),2023,9월,286
아시아-기타,Porter (HRv),2024,10월,268
아시아-기타,Porter (HRv),2024,11월,62
아시아-기타,Porter (HRv),2024,12월,291
아시아-기타,Porter (HRv),2024,1월,268
아시아-기타,Porter (HRv),2024,2월,181
아시아-기타,Porter (HRv),2024,3월,297
아시아-기타,Porter (HRv),2024,4월,70
아시아-기타,Porter (HRv),2024,5월,447
아시아-기타,Porter (HRv),2024,6월,193
아시아-기타,Porter (HRv),2024,7월,339
아시아-기타,Porter (HRv),2024,8월,60
아시아-기타,Porter (HRv),2024,9월,342
아시아-기타,Porter (HRv),2025,10월,60
아시아-기타,Porter (HRv),2025,11월,60
아시아-기타,Porter (HRv),2025,12월,60
아시아-기타,Porter (HRv),2025,1월,395
아시아-기타,Porter (HRv),2025,2월,60
아시아-기타,Porter (HRv),2025,3월,60
아시아-기타,Porter (HRv),2025,4월,60
아시아-기타,Porter (HRv),2025,5월,60
아시아-기타,Porter (HRv),2025,6월,60
아시아-기타,Porter (HRv),2025,7월,60
아시아-기타,Porter (HRv),2025,8월,60
아시아-기타,Porter (HRv),2025,9월,60
아시아-기타,Santa Fe (MX5v),2024,10월,630
아시아-기타,Santa Fe (MX5v),2024,11월,1053
아시아-기타,Santa Fe (MX5v),2024,12월,418
아시아-기타,Santa Fe (MX5v),2024,1월,418
아시아-기타,Santa Fe (MX5v),2024,2월,418
아시아-기타,Santa Fe (MX5v),2024,3월,418
아시아-기타,Santa Fe (MX5v),2024,4월,418
아시아-기타,Santa Fe (MX5v),2024,5월,418
아시아-기타,Santa Fe (MX5v),2024,6월,418
아시아-기타,Santa Fe (MX5v),2024,7월,418
아시아-기타,Santa Fe (MX5v),2024,8월,418
아시아-기타,Santa Fe (MX5v),2024,9월,584
아시아-기타,Santa Fe (MX5v),2025,10월,418
아시아-기타,Santa Fe (MX5v),2025,11월,418
아시아-기타,Santa Fe (MX5v),2025,12월,418
아시아-기타,Santa Fe (MX5v),2025,1월,731
아시아-기타,Santa Fe (MX5v),2025,2월,418
아시아-기타,Santa Fe (MX5v),2025,3월,418
아시아-기타,Santa Fe (MX5v),2025,4월,418
아시아-기타,Santa Fe (MX5v),2025,5월,418
아시아-기타,Santa Fe (MX5v),2025,6월,418
아시아-기타,Santa Fe (MX5v),2025,7월,418
아시아-기타,Santa Fe (MX5v),2025,8월,418
아시아-기타,Santa Fe (MX5v),2025,9월,418
아시아-기타,Santa Fe (TMv),2023,10월,520
아시아-기타,Santa Fe (TMv),2023,11월,451
아시아-기타,Santa Fe (TMv),2023,12월,179
아시아-기타,Santa Fe (TMv),2023,1월,1058
아시아-기타,Santa Fe (TMv),2023,2월,528
아시아-기타,Santa Fe (TMv),2023,3월,413
아시아-기타,Santa Fe (TMv),2023,4월,259
아시아-기타,Santa Fe (TMv),2023,5월,295
아시아-기타,Santa Fe (TMv),2023,6월,22
아시아-기타,Santa Fe (TMv),2023,7월,222
아시아-기타,Santa Fe (TMv),2023,8월,419
아시아-기타,Santa Fe (TMv),2023,9월,330
아시아-기타,Santa Fe (TMv),2024,10월,2
아시아-기타,Santa Fe (TMv),2024,11월,2
아시아-기타,Santa Fe (TMv),2024,12월,2
아시아-기타,Santa Fe (TMv),2024,1월,57
아시아-기타,Santa Fe (TMv),2024,2월,394
아시아-기타,Santa Fe (TMv),2024,3월,448
아시아-기타,Santa Fe (TMv),2024,4월,349
아시아-기타,Santa Fe (TMv),2024,5월,840
아시아-기타,Santa Fe (TMv),2024,6월,615
아시아-기타,Santa Fe (TMv),2024,7월,416
아시아-기타,Santa Fe (TMv),2024,8월,593
아시아-기타,Santa Fe (TMv),2024,9월,13
아시아-기타,Santa Fe (TMv),2025,10월,2
아시아-기타,Santa Fe (TMv),2025,11월,2
아시아-기타,Santa Fe (TMv),2025,12월,2
아시아-기타,Santa Fe (TMv),2025,1월,2
아시아-기타,Santa Fe (TMv),2025,2월,2
아시아-기타,Santa Fe (TMv),2025,3월,2
아시아-기타,Santa Fe (TMv),2025,4월,2
아시아-기타,Santa Fe (TMv),2025,5월,2
아시아-기타,Santa Fe (TMv),2025,6월,2
아시아-기타,Santa Fe (TMv),2025,7월,2
아시아-기타,Santa Fe (TMv),2025,8월,2
아시아-기타,Santa Fe (TMv),2025,9월,2
아시아-기타,Santa Fe HEV (TMv HEV),2023,10월,7
아시아-기타,Santa Fe HEV (TMv HEV),2023,11월,12
아시아-기타,Santa Fe HEV (TMv HEV),2023,12월,10
아시아-기타,Santa Fe HEV (TMv HEV),2023,1월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,2월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,3월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,4월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,5월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,6월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,7월,1
아시아-기타,Santa Fe HEV (TMv HEV),2023,8월,63
아시아-기타,Santa Fe HEV (TMv HEV),2023,9월,11
아시아-기타,Santa Fe HEV (TMv HEV),2024,10월,24
아시아-기타,Santa Fe HEV (TMv HEV),2024,11월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,12월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,1월,30
아시아-기타,Santa Fe HEV (TMv HEV),2024,2월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,3월,5
아시아-기타,Santa Fe HEV (TMv HEV),2024,4월,30
아시아-기타,Santa Fe HEV (TMv HEV),2024,5월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,6월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,7월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,8월,1
아시아-기타,Santa Fe HEV (TMv HEV),2024,9월,90
아시아-기타,Santa Fe HEV (TMv HEV),2025,10월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,11월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,12월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,1월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,2월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,3월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,4월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,5월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,6월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,7월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,8월,1
아시아-기타,Santa Fe HEV (TMv HEV),2025,9월,1
아시아-기타,Santa-Fe (MX5id HEV),2024,10월,177
아시아-기타,Santa-Fe (MX5id HEV),2024,11월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,12월,171
아시아-기타,Santa-Fe (MX5id HEV),2024,1월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,2월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,3월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,4월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,5월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,6월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,7월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,8월,115
아시아-기타,Santa-Fe (MX5id HEV),2024,9월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,10월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,11월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,12월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,1월,121
아시아-기타,Santa-Fe (MX5id HEV),2025,2월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,3월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,4월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,5월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,6월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,7월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,8월,115
아시아-기타,Santa-Fe (MX5id HEV),2025,9월,115
아시아-기타,Santa-Fe (MX5id),2024,10월,13
아시아-기타,Santa-Fe (MX5id),2024,11월,3
아시아-기타,Santa-Fe (MX5id),2024,12월,3
아시아-기타,Santa-Fe (MX5id),2024,1월,3
아시아-기타,Santa-Fe (MX5id),2024,2월,3
아시아-기타,Santa-Fe (MX5id),2024,3월,3
아시아-기타,Santa-Fe (MX5id),2024,4월,3
아시아-기타,Santa-Fe (MX5id),2024,5월,3
아시아-기타,Santa-Fe (MX5id),2024,6월,3
아시아-기타,Santa-Fe (MX5id),2024,7월,3
아시아-기타,Santa-Fe (MX5id),2024,8월,3
아시아-기타,Santa-Fe (MX5id),2024,9월,3
아시아-기타,Santa-Fe (MX5id),2025,10월,3
아시아-기타,Santa-Fe (MX5id),2025,11월,3
아시아-기타,Santa-Fe (MX5id),2025,12월,3
아시아-기타,Santa-Fe (MX5id),2025,1월,73
아시아-기타,Santa-Fe (MX5id),2025,2월,3
아시아-기타,Santa-Fe (MX5id),2025,3월,3
아시아-기타,Santa-Fe (MX5id),2025,4월,3
아시아-기타,Santa-Fe (MX5id),2025,5월,3
아시아-기타,Santa-Fe (MX5id),2025,6월,3
아시아-기타,Santa-Fe (MX5id),2025,7월,3
아시아-기타,Santa-Fe (MX5id),2025,8월,3
아시아-기타,Santa-Fe (MX5id),2025,9월,3
아시아-기타,Santa-Fe (TMid),2023,10월,20
아시아-기타,Santa-Fe (TMid),2023,11월,15
아시아-기타,Santa-Fe (TMid),2023,12월,52
아시아-기타,Santa-Fe (TMid),2023,1월,154
아시아-기타,Santa-Fe (TMid),2023,2월,110
아시아-기타,Santa-Fe (TMid),2023,3월,27
아시아-기타,Santa-Fe (TMid),2023,4월,128
아시아-기타,Santa-Fe (TMid),2023,5월,86
아시아-기타,Santa-Fe (TMid),2023,6월,65
아시아-기타,Santa-Fe (TMid),2023,7월,77
아시아-기타,Santa-Fe (TMid),2023,8월,44
아시아-기타,Santa-Fe (TMid),2023,9월,86
아시아-기타,Santa-Fe (TMid),2024,10월,17
아시아-기타,Santa-Fe (TMid),2024,11월,31
아시아-기타,Santa-Fe (TMid),2024,12월,145
아시아-기타,Santa-Fe (TMid),2024,1월,116
아시아-기타,Santa-Fe (TMid),2024,2월,23
아시아-기타,Santa-Fe (TMid),2024,3월,22
아시아-기타,Santa-Fe (TMid),2024,4월,37
아시아-기타,Santa-Fe (TMid),2024,5월,27
아시아-기타,Santa-Fe (TMid),2024,6월,82
아시아-기타,Santa-Fe (TMid),2024,7월,36
아시아-기타,Santa-Fe (TMid),2024,8월,42
아시아-기타,Santa-Fe (TMid),2024,9월,9
아시아-기타,Santa-Fe (TMid),2025,10월,9
아시아-기타,Santa-Fe (TMid),2025,11월,9
아시아-기타,Santa-Fe (TMid),2025,12월,9
아시아-기타,Santa-Fe (TMid),2025,1월,9
아시아-기타,Santa-Fe (TMid),2025,2월,9
아시아-기타,Santa-Fe (TMid),2025,3월,9
아시아-기타,Santa-Fe (TMid),2025,4월,9
아시아-기타,Santa-Fe (TMid),2025,5월,9
아시아-기타,Santa-Fe (TMid),2025,6월,9
아시아-기타,Santa-Fe (TMid),2025,7월,9
아시아-기타,Santa-Fe (TMid),2025,8월,9
아시아-기타,Santa-Fe (TMid),2025,9월,9
아시아-기타,Solati (Euv),2025,10월,257
아시아-기타,Solati (Euv),2025,11월,257
아시아-기타,Solati (Euv),2025,12월,257
아시아-기타,Solati (Euv),2025,1월,257
아시아-기타,Solati (Euv),2025,2월,257
아시아-기타,Solati (Euv),2025,3월,257
아시아-기타,Solati (Euv),2025,4월,257
아시아-기타,Solati (Euv),2025,5월,257
아시아-기타,Solati (Euv),2025,6월,257
아시아-기타,Solati (Euv),2025,7월,257
아시아-기타,Solati (Euv),2025,8월,257
아시아-기타,Solati (Euv),2025,9월,257
아시아-기타,Stargazer (KS),2023,10월,1751
아시아-기타,Stargazer (KS),2023,11월,812
아시아-기타,Stargazer (KS),2023,12월,877
아시아-기타,Stargazer (KS),2023,1월,994
아시아-기타,Stargazer (KS),2023,2월,2009
아시아-기타,Stargazer (KS),2023,3월,1772
아시아-기타,Stargazer (KS),2023,4월,574
아시아-기타,Stargazer (KS),2023,5월,1005
아시아-기타,Stargazer (KS),2023,6월,513
아시아-기타,Stargazer (KS),2023,7월,689
아시아-기타,Stargazer (KS),2023,8월,1684
아시아-기타,Stargazer (KS),2023,9월,1473
아시아-기타,Stargazer (KS),2024,10월,715
아시아-기타,Stargazer (KS),2024,11월,722
아시아-기타,Stargazer (KS),2024,12월,1039
아시아-기타,Stargazer (KS),2024,1월,1615
아시아-기타,Stargazer (KS),2024,2월,1964
아시아-기타,Stargazer (KS),2024,3월,1063
아시아-기타,Stargazer (KS),2024,4월,755
아시아-기타,Stargazer (KS),2024,5월,589
아시아-기타,Stargazer (KS),2024,6월,1223
아시아-기타,Stargazer (KS),2024,7월,600
아시아-기타,Stargazer (KS),2024,8월,782
아시아-기타,Stargazer (KS),2024,9월,618
아시아-기타,Stargazer (KS),2025,10월,201
아시아-기타,Stargazer (KS),2025,11월,201
아시아-기타,Stargazer (KS),2025,12월,201
아시아-기타,Stargazer (KS),2025,1월,201
아시아-기타,Stargazer (KS),2025,2월,201
아시아-기타,Stargazer (KS),2025,3월,201
아시아-기타,Stargazer (KS),2025,4월,201
아시아-기타,Stargazer (KS),2025,5월,201
아시아-기타,Stargazer (KS),2025,6월,201
아시아-기타,Stargazer (KS),2025,7월,201
아시아-기타,Stargazer (KS),2025,8월,201
아시아-기타,Stargazer (KS),2025,9월,201
아시아-기타,Truck,2023,10월,189
아시아-기타,Truck,2023,11월,275
아시아-기타,Truck,2023,12월,274
아시아-기타,Truck,2023,1월,79
아시아-기타,Truck,2023,2월,192
아시아-기타,Truck,2023,3월,219
아시아-기타,Truck,2023,4월,192
아시아-기타,Truck,2023,5월,147
아시아-기타,Truck,2023,6월,180
아시아-기타,Truck,2023,7월,221
아시아-기타,Truck,2023,8월,182
아시아-기타,Truck,2023,9월,243
아시아-기타,Tucson (NX4v),2023,10월,610
아시아-기타,Tucson (NX4v),2023,11월,616
아시아-기타,Tucson (NX4v),2023,12월,391
아시아-기타,Tucson (NX4v),2023,1월,296
아시아-기타,Tucson (NX4v),2023,2월,763
아시아-기타,Tucson (NX4v),2023,3월,954
아시아-기타,Tucson (NX4v),2023,4월,470
아시아-기타,Tucson (NX4v),2023,5월,675
아시아-기타,Tucson (NX4v),2023,6월,32
아시아-기타,Tucson (NX4v),2023,7월,109
아시아-기타,Tucson (NX4v),2023,8월,40
아시아-기타,Tucson (NX4v),2023,9월,88
아시아-기타,Tucson (NX4v),2024,10월,904
아시아-기타,Tucson (NX4v),2024,11월,1182
아시아-기타,Tucson (NX4v),2024,12월,634
아시아-기타,Tucson (NX4v),2024,1월,174
아시아-기타,Tucson (NX4v),2024,2월,153
아시아-기타,Tucson (NX4v),2024,3월,325
아시아-기타,Tucson (NX4v),2024,4월,458
아시아-기타,Tucson (NX4v),2024,5월,535
아시아-기타,Tucson (NX4v),2024,6월,380
아시아-기타,Tucson (NX4v),2024,7월,439
아시아-기타,Tucson (NX4v),2024,8월,500
아시아-기타,Tucson (NX4v),2024,9월,248
아시아-기타,Tucson (NX4v),2025,10월,32
아시아-기타,Tucson (NX4v),2025,11월,32
아시아-기타,Tucson (NX4v),2025,12월,32
아시아-기타,Tucson (NX4v),2025,1월,673
아시아-기타,Tucson (NX4v),2025,2월,32
아시아-기타,Tucson (NX4v),2025,3월,32
아시아-기타,Tucson (NX4v),2025,4월,32
아시아-기타,Tucson (NX4v),2025,5월,32
아시아-기타,Tucson (NX4v),2025,6월,32
아시아-기타,Tucson (NX4v),2025,7월,32
아시아-기타,Tucson (NX4v),2025,8월,32
아시아-기타,Tucson (NX4v),2025,9월,32
아시아-기타,Venue (QXv),2024,10월,350
아시아-기타,Venue (QXv),2024,11월,290
아시아-기타,Venue (QXv),2024,12월,287
아시아-기타,Venue (QXv),2024,1월,60
아시아-기타,Venue (QXv),2024,2월,4
아시아-기타,Venue (QXv),2024,3월,316
아시아-기타,Venue (QXv),2024,4월,508
아시아-기타,Venue (QXv),2024,5월,698
아시아-기타,Venue (QXv),2024,6월,189
아시아-기타,Venue (QXv),2024,7월,62
아시아-기타,Venue (QXv),2024,8월,40
아시아-기타,Venue (QXv),2024,9월,360
아시아-기타,Venue (QXv),2025,10월,4
아시아-기타,Venue (QXv),2025,11월,4
아시아-기타,Venue (QXv),2025,12월,4
아시아-기타,Venue (QXv),2025,1월,299
아시아-기타,Venue (QXv),2025,2월,4
아시아-기타,Venue (QXv),2025,3월,4
아시아-기타,Venue (QXv),2025,4월,4
아시아-기타,Venue (QXv),2025,5월,4
아시아-기타,Venue (QXv),2025,6월,4
아시아-기타,Venue (QXv),2025,7월,4
아시아-기타,Venue (QXv),2025,8월,4
아시아-기타,Venue (QXv),2025,9월,4
아시아-기타,i10(AI3v 4DR),2023,10월,90
아시아-기타,i10(AI3v 4DR),2023,11월,91
아시아-기타,i10(AI3v 4DR),2023,12월,72
아시아-기타,i10(AI3v 4DR),2023,1월,198
아시아-기타,i10(AI3v 4DR),2023,2월,51
아시아-기타,i10(AI3v 4DR),2023,3월,74
아시아-기타,i10(AI3v 4DR),2023,4월,30
아시아-기타,i10(AI3v 4DR),2023,5월,179
아시아-기타,i10(AI3v 4DR),2023,6월,2
아시아-기타,i10(AI3v 4DR),2023,7월,134
아시아-기타,i10(AI3v 4DR),2023,8월,99
아시아-기타,i10(AI3v 4DR),2023,9월,92
아시아-기타,i10(AI3v 4DR),2024,10월,50
아시아-기타,i10(AI3v 4DR),2024,11월,3
아시아-기타,i10(AI3v 4DR),2024,12월,30
아시아-기타,i10(AI3v 4DR),2024,1월,30
아시아-기타,i10(AI3v 4DR),2024,2월,120
아시아-기타,i10(AI3v 4DR),2024,3월,118
아시아-기타,i10(AI3v 4DR),2024,4월,2
아시아-기타,i10(AI3v 4DR),2024,5월,2
아시아-기타,i10(AI3v 4DR),2024,6월,142
아시아-기타,i10(AI3v 4DR),2024,7월,32
아시아-기타,i10(AI3v 4DR),2024,8월,45
아시아-기타,i10(AI3v 4DR),2024,9월,60
아시아-기타,i10(AI3v 4DR),2025,10월,2
아시아-기타,i10(AI3v 4DR),2025,11월,2
아시아-기타,i10(AI3v 4DR),2025,12월,2
아시아-기타,i10(AI3v 4DR),2025,1월,91
아시아-기타,i10(AI3v 4DR),2025,2월,2
아시아-기타,i10(AI3v 4DR),2025,3월,2
아시아-기타,i10(AI3v 4DR),2025,4월,2
아시아-기타,i10(AI3v 4DR),2025,5월,2
아시아-기타,i10(AI3v 4DR),2025,6월,2
아시아-기타,i10(AI3v 4DR),2025,7월,2
아시아-기타,i10(AI3v 4DR),2025,8월,2
아시아-기타,i10(AI3v 4DR),2025,9월,2
아시아-기타,i10(AI3v 5DR),2023,10월,409
아시아-기타,i10(AI3v 5DR),2023,11월,588
아시아-기타,i10(AI3v 5DR),2023,12월,628
아시아-기타,i10(AI3v 5DR),2023,1월,361
아시아-기타,i10(AI3v 5DR),2023,2월,653
아시아-기타,i10(AI3v 5DR),2023,3월,640
아시아-기타,i10(AI3v 5DR),2023,4월,562
아시아-기타,i10(AI3v 5DR),2023,5월,150
아시아-기타,i10(AI3v 5DR),2023,6월,428
아시아-기타,i10(AI3v 5DR),2023,7월,447
아시아-기타,i10(AI3v 5DR),2023,8월,393
아시아-기타,i10(AI3v 5DR),2023,9월,471
아시아-기타,i10(AI3v 5DR),2024,10월,907
아시아-기타,i10(AI3v 5DR),2024,11월,389
아시아-기타,i10(AI3v 5DR),2024,12월,301
아시아-기타,i10(AI3v 5DR),2024,1월,387
아시아-기타,i10(AI3v 5DR),2024,2월,359
아시아-기타,i10(AI3v 5DR),2024,3월,301
아시아-기타,i10(AI3v 5DR),2024,4월,28
아시아-기타,i10(AI3v 5DR),2024,5월,5
아시아-기타,i10(AI3v 5DR),2024,6월,270
아시아-기타,i10(AI3v 5DR),2024,7월,490
아시아-기타,i10(AI3v 5DR),2024,8월,621
아시아-기타,i10(AI3v 5DR),2024,9월,560
아시아-기타,i10(AI3v 5DR),2025,10월,5
아시아-기타,i10(AI3v 5DR),2025,11월,5
아시아-기타,i10(AI3v 5DR),2025,12월,5
아시아-기타,i10(AI3v 5DR),2025,1월,275
아시아-기타,i10(AI3v 5DR),2025,2월,5
아시아-기타,i10(AI3v 5DR),2025,3월,5
아시아-기타,i10(AI3v 5DR),2025,4월,5
아시아-기타,i10(AI3v 5DR),2025,5월,5
아시아-기타,i10(AI3v 5DR),2025,6월,5
아시아-기타,i10(AI3v 5DR),2025,7월,5
아시아-기타,i10(AI3v 5DR),2025,8월,5
아시아-기타,i10(AI3v 5DR),2025,9월,5
아시아-인도, Aura (AI3 4DR),2023,10월,4096
아시아-인도, Aura (AI3 4DR),2023,11월,3850
아시아-인도, Aura (AI3 4DR),2023,12월,3812
아시아-인도, Aura (AI3 4DR),2023,1월,4634
아시아-인도, Aura (AI3 4DR),2023,2월,5524
아시아-인도, Aura (AI3 4DR),2023,3월,3774
아시아-인도, Aura (AI3 4DR),2023,4월,5085
아시아-인도, Aura (AI3 4DR),2023,5월,4707
아시아-인도, Aura (AI3 4DR),2023,6월,4907
아시아-인도, Aura (AI3 4DR),2023,7월,4514
아시아-인도, Aura (AI3 4DR),2023,8월,4892
아시아-인도, Aura (AI3 4DR),2023,9월,3900
아시아-인도, Creta (SU2i EV),2025,10월,1735
아시아-인도, Creta (SU2i EV),2025,11월,1735
아시아-인도, Creta (SU2i EV),2025,12월,1735
아시아-인도, Creta (SU2i EV),2025,1월,1735
아시아-인도, Creta (SU2i EV),2025,2월,1735
아시아-인도, Creta (SU2i EV),2025,3월,1735
아시아-인도, Creta (SU2i EV),2025,4월,1735
아시아-인도, Creta (SU2i EV),2025,5월,1735
아시아-인도, Creta (SU2i EV),2025,6월,1735
아시아-인도, Creta (SU2i EV),2025,7월,1735
아시아-인도, Creta (SU2i EV),2025,8월,1735
아시아-인도, Creta (SU2i EV),2025,9월,1735
아시아-인도, Creta (SU2i LWB),2023,10월,1837
아시아-인도, Creta (SU2i LWB),2023,11월,1913
아시아-인도, Creta (SU2i LWB),2023,12월,954
아시아-인도, Creta (SU2i LWB),2023,1월,1537
아시아-인도, Creta (SU2i LWB),2023,2월,1559
아시아-인도, Creta (SU2i LWB),2023,3월,2519
아시아-인도, Creta (SU2i LWB),2023,4월,2037
아시아-인도, Creta (SU2i LWB),2023,5월,2443
아시아-인도, Creta (SU2i LWB),2023,6월,2119
아시아-인도, Creta (SU2i LWB),2023,7월,1443
아시아-인도, Creta (SU2i LWB),2023,8월,1493
아시아-인도, Creta (SU2i LWB),2023,9월,1977
아시아-인도, Creta (SU2i LWB),2024,10월,2204
아시아-인도, Creta (SU2i LWB),2024,11월,2134
