국가,차량 모델,연도,월,판매량
아시아-기타,Santa Fe HEV (TMv HEV),2025,12월,0
아시아-기타,Palisade (LX2v),2025,12월,0
아시아-기타,Kusto (KUv),2025,12월,0
아시아-기타,IONIQ5 (NEv),2025,12월,0
아시아-기타,Porter (HRv),2025,12월,0
아시아-기타,Mighty (LTv),2025,12월,0
아시아-기타,Mighty (VTv),2025,12월,0
아시아-기타,County (CSv),2025,12월,0
아시아-기타,Solati (Euv),2025,12월,0
아시아-기타,Santa Fe (MX5v),2025,12월,0
아시아-기타,IONIQ5 (NE),2025,12월,0
아시아-기타,IONIQ6 (CE),2025,12월,0
